time,lat_deg,lon_deg,h_m,ned_n,ned_e,ned_d,h_acc_m,v_acc_m
1700000000.0,60.39157427260854,5.322155854857353,2.948016420006752,0.0,0.0,-0.0,1.5,2.0
1700000001.0,60.39157970532447,5.322141039676168,0.8863078644499183,0.6053074983244396,-0.8168983491951325,2.0617086361097736,1.5,2.0
1700000002.0,60.39159480906023,5.322196427552769,0.7498356038704515,2.2881501519331815,2.237147925261218,2.1981816176677187,1.5,2.0
1700000003.0,60.391620944566654,5.322154285420928,3.3183751199394464,5.200141714885135,-0.0865375101083356,-0.3703565817119685,1.5,2.0
1700000004.0,60.3916537203367,5.32224662261256,-1.44055734295398,8.851981272885084,5.004855033680633,4.3885818577673765,1.5,2.0
1700000005.0,60.39163917128759,5.322265306796929,0.3025499954819679,7.230945876100829,6.035089037733517,2.6454733672186537,1.5,2.0
1700000006.0,60.39166454815867,5.322306717254003,-2.1677025025710464,10.05841013395681,8.318417559154135,5.115732258070393,1.5,2.0
1700000007.0,60.39167317407596,5.322371074492759,-1.2308981465175748,11.019511652071383,11.867016716928532,4.178935088467058,1.5,2.0
1700000008.0,60.391682441315,5.322330050711141,-1.8577051162719727,12.052049331007096,9.604998702728968,4.805740125994973,1.5,2.0
1700000009.0,60.3916702154444,5.322433894778388,-2.640953253954649,10.689874789227705,15.33086865607661,5.588997002110859,1.5,2.0
1700000010.0,60.39170688071985,5.3224434056673084,3.174557203426957,14.775094134738277,15.85528702561883,-0.22650402789269553,1.5,2.0
1700000011.0,60.39170333688594,5.322425865036973,-2.399942560121417,14.380227148723106,14.888101450195732,5.347992508971786,1.5,2.0
1700000012.0,60.39170453639035,5.3224299352782145,3.2789188232272863,14.513888419460823,15.112543500840511,-0.3308680458197726,1.5,2.0
1700000013.0,60.391704740033134,5.322452489223285,0.10306672938168049,14.53657624372244,16.35613915951648,2.844987158982452,1.5,2.0
1700000014.0,60.39176074922451,5.322474944107414,0.1959902849048376,20.777065982785487,17.594250330960854,2.7520841515626104,1.5,2.0
1700000015.0,60.39174877476087,5.3224518353461425,-0.5212795864790678,19.442876013118042,16.320061361396455,3.46934643950512,1.5,2.0
1700000016.0,60.39176157362294,5.322456860153393,-0.6689681308344007,20.868912048680848,16.597117195955274,3.617040200613144,1.5,2.0
1700000017.0,60.39178887568524,5.3224811558270515,0.6427961681038141,23.910889294933,17.936743893907558,2.3052901878210985,1.5,2.0
1700000018.0,60.39180555300381,5.322438702691376,0.9403319796547294,25.76904870579439,15.595916625236956,2.007755469298546,1.5,2.0
1700000019.0,60.39180471843372,5.322473502585385,2.2279015127569437,25.67607571443692,17.514748253263136,0.7201905291606554,1.5,2.0
1700000020.0,60.39179773440084,5.3224246960275625,0.7579035237431526,24.89790433375091,14.823607810384956,2.190178630922249,1.5,2.0
1700000021.0,60.39180563233717,5.322423398889819,4.109793337993324,25.777897217673388,14.752089215645187,-1.1617078563801044,1.5,2.0
1700000022.0,60.39181465782633,5.322382118116551,2.7475418094545603,26.783493879423425,12.475905817606272,0.2005429673031287,1.5,2.0
1700000023.0,60.3918050290965,5.322347331159903,-0.17859060876071453,25.710652871902738,10.557789795370567,3.126667518743103,1.5,2.0
1700000024.0,60.39182064530847,5.32232480108943,1.8582362495362759,27.450599661204716,9.315505340926535,1.0898459746569156,1.5,2.0
1700000025.0,60.39181739959075,5.322330941040032,1.4400537060573697,27.08896430120808,9.654055645288238,1.5080274765165171,1.5,2.0
1700000026.0,60.39182256350106,5.322289870839614,2.22198149561882,27.66431982005725,7.389490613402082,0.7260991353339836,1.5,2.0
1700000027.0,60.39183633432166,5.322251754710723,0.191007019020617,29.19863736439475,5.2878062006975775,2.757078361448192,1.5,2.0
1700000028.0,60.39182212697516,5.322176165474191,-0.03457143809646368,27.615665455997522,1.1199042008220177,2.982647687183526,1.5,2.0
